id,host_neighbourhood,zipcode,property_type,neighbourhood_group_cleansed,review_scores_rating
8101791,Ravenna,98115,House,Other neighborhoods,95
8102349,North Admiral,98116,Guest suite,West Seattle,95
8104742,Leschi,98144,House,Central Area,100
8106157,,98107,Guesthouse,Ballard,
8106263,Capitol Hill,98102,Aparthotel,Capitol Hill,96
8118110,Fremont,98103,Apartment,Other neighborhoods,100
8129537,,98103,House,Other neighborhoods,98
8130015,,98133,House,Northgate,97
8130467,North Beacon Hill,98144,House,Beacon Hill,93
8131881,Stevens,98112,Guest suite,Capitol Hill,99
8150145,Lower Queen Anne,98109,Townhouse,Queen Anne,98
8153673,Windermere,98115,Apartment,Other neighborhoods,95
8155580,Capitol Hill,98105,House,University District,100
8155710,Capitol Hill,98105,House,University District,93
8156764,Capitol Hill,98105,House,University District,100
8156860,Capitol Hill,98105,House,University District,100
8156894,Capitol Hill,98105,House,University District,97
8157486,North Delridge,98126,House,Delridge,97
8165389,University District,98105,Apartment,University District,91
8174285,,98103,Apartment,Other neighborhoods,100
8174389,,98122,House,Central Area,94
8174626,Phinney Ridge,98105,Apartment,University District,98
8174943,North Beacon Hill,98108,House,Beacon Hill,96
8186781,Minor,98122,House,Central Area,94
8187592,North Beacon Hill,98144,Townhouse,Beacon Hill,100
8194286,Greenwood,98103,House,Other neighborhoods,92
8194782,Alki,98116,Guesthouse,West Seattle,98
8195348,Rainier Beach,98118,House,Rainier Valley,93
8196883,Seward Park,98118,House,Seward Park,100
8207987,,98199,House,Magnolia,96
8212989,Pike Place Market,98101,Hostel,Downtown,97
8221520,Atlantic,98144,House,Central Area,95
8242212,,98122,Guest suite,Central Area,97
8248970,Magnolia,98199,House,Magnolia,100
8253456,Pike Place Market,98121,Apartment,Downtown,92
8253758,Bryant,98105,House,Other neighborhoods,99
8255615,Ballard,98107,Guesthouse,Ballard,92
8257837,Capitol Hill,98102,Apartment,Capitol Hill,99
8274085,Minor,98122,Bed and breakfast,Central Area,100
8286095,High Point,98126,House,Delridge,98
8290643,,98103,Guest suite,Other neighborhoods,96
8292981,Belltown,98121,Condominium,Downtown,97
8293287,Minor,98122,House,Central Area,98
8296857,Stevens,98112,House,Capitol Hill,91
8301680,Magnolia,98199,House,Magnolia,91
8304895,Westlake,98109,Apartment,Cascade,91
8306501,,98107,House,Other neighborhoods,95
8307502,Genesee,98126,House,West Seattle,95
8308316,Lower Queen Anne,98119,Apartment,Queen Anne,96
8308386,Central Business District,98121,Apartment,Downtown,96
8310177,Magnolia,98199,House,Magnolia,97
8310576,Pioneer Square,98104,Condominium,Downtown,94
8311242,Central Business District,98101,Apartment,Downtown,100
8322107,University District,98105,Apartment,University District,99
8326413,,98118,House,Rainier Valley,93
8327124,Capitol Hill,98105,House,University District,83
8340841,Capitol Hill,98102,Apartment,Capitol Hill,95
8372568,Atlantic,98144,Townhouse,Central Area,94
8385444,Maple Leaf,98115,Apartment,Northgate,95
8402434,Phinney Ridge,98107,House,Other neighborhoods,100
8404265,Fauntleroy,98126,Guest suite,West Seattle,94
8409750,Belltown,98121,Condominium,Downtown,96
8409926,University District,98118,House,Rainier Valley,95
8409949,University District,98118,House,Seward Park,95
8409969,University District,98118,House,Seward Park,98
8410028,First Hill,98101,Apartment,Downtown,95
8410066,Mount Baker,98144,House,Rainier Valley,93
8418650,Wallingford,98103,Apartment,Other neighborhoods,97
8423118,Lower Queen Anne,98119,Apartment,Queen Anne,97
8425013,Capitol Hill,98122,House,Central Area,94
8426749,Haller Lake,98133,House,Northgate,96
8426827,Ballard,98117,Apartment,Ballard,97
8431453,Ballard,98107,Townhouse,Ballard,92
8441477,Phinney Ridge,98117,House,Other neighborhoods,99
8446541,Haller Lake,98133,Guest suite,Northgate,88
8446689,Pioneer Square,98104,Apartment,Downtown,97
8474584,Greenwood,98133,Apartment,Other neighborhoods,99
8497755,Leschi,98144,Apartment,Central Area,100
8503556,,98126,House,West Seattle,91
8505074,Leschi,98144,Condominium,Central Area,95
8505940,Montlake,98112,House,Capitol Hill,98
8507062,Montlake,98112,House,Capitol Hill,100
8507728,Genesee,98116,Apartment,West Seattle,93
8507873,Stevens,98112,Apartment,Capitol Hill,100
8515408,Queen Anne,98119,Guesthouse,Queen Anne,92
8517235,Belltown,98121,Apartment,Downtown,99
8524349,Ballard,98117,Apartment,Ballard,99
8524565,Licton Springs,98103,House,Northgate,98
8533375,Wallingford,98105,House,Other neighborhoods,
8536441,Green Lake,98103,Apartment,Other neighborhoods,95
8538420,Genesee,98126,Apartment,West Seattle,97
8539074,Minor,98122,Bed and breakfast,Central Area,92
8555088,Minor,98122,Townhouse,Central Area,98
8570726,Queen Anne,98109,House,Queen Anne,100
8575663,Lower Queen Anne,98109,Townhouse,Queen Anne,99
8579219,North Beacon Hill,98108,House,Beacon Hill,97
8590758,Minor,98122,House,Central Area,95
8597800,,98118,House,Rainier Valley,100
8606766,Lower Queen Anne,98109,Townhouse,Queen Anne,99
8608525,Lower Queen Anne,98109,Townhouse,Queen Anne,
8612922,Laurelhurst,98105,House,Other neighborhoods,93
8613762,First Hill,98101,Apartment,Downtown,97
8613792,Stevens,98112,House,Capitol Hill,98
8614932,Fremont,98103,Townhouse,Other neighborhoods,100
8616488,,98122,Condominium,Capitol Hill,100
8626068,Capitol Hill,98102,Apartment,Capitol Hill,100
8627921,Columbia City,98118,Guest suite,Rainier Valley,93
8630702,Ballard,98117,Apartment,Ballard,97
8632651,Green Lake,98103,Apartment,Other neighborhoods,97
8637174,Belltown,98121,Apartment,Downtown,
8645226,Seaview,98136,House,West Seattle,
8653722,Greenwood,98117,Guest suite,Other neighborhoods,100
8666707,Minor,98122,Apartment,Central Area,99
8683011,Fremont,98103,Apartment,Other neighborhoods,96
8684315,Capitol Hill,98102,Townhouse,Capitol Hill,96
8686344,Queen Anne,98119,Bungalow,Queen Anne,100
8699046,Fremont,98103,Apartment,Other neighborhoods,99
8701578,First Hill,98101,Apartment,Downtown,99
8717068,Meadowbrook,98115,Tiny house,Lake City,95
8717758,Greenwood,98133,House,Other neighborhoods,100
8734809,Mount Baker,98118,Guest suite,Rainier Valley,94
8737284,North Beacon Hill,98144,Apartment,Beacon Hill,95
8755479,Queen Anne,98109,House,Queen Anne,84
8761147,Greenwood,98117,House,Other neighborhoods,93
8762727,Lower Queen Anne,98109,Apartment,Queen Anne,100
8766231,Bryant,98105,House,Other neighborhoods,96
8780358,North Admiral,98116,Guest suite,West Seattle,87
8785768,North Beacon Hill,98144,Townhouse,Beacon Hill,100
8792322,Greenwood,98133,House,Other neighborhoods,100
8799162,Phinney Ridge,98107,Guest suite,Other neighborhoods,
8811945,Queen Anne,98119,Apartment,Queen Anne,90
8814802,,98144,House,Central Area,
8817038,,98107,Apartment,Ballard,89
8831088,South Lake Union,98109,Apartment,Cascade,96
8842808,Wallingford,98103,House,Other neighborhoods,100
8843492,Mount Baker,98118,House,Rainier Valley,96
8845310,Columbia City,98118,Bungalow,Rainier Valley,96
8847108,Madrona,98122,Other,Central Area,99
8847951,North Delridge,98106,House,Delridge,92
8848337,,98119,Guesthouse,Queen Anne,92
8859661,Gatewood,98136,Apartment,West Seattle,98
8866927,Ballard,98117,Bungalow,Ballard,96
8869680,University District,98105,Apartment,University District,96
8870139,Licton Springs,98103,Apartment,Northgate,100
8884826,San Pedro,98122,Townhouse,Central Area,96
8889257,Queen Anne,98119,House,Queen Anne,97
8891577,Pike Place Market,98101,Condominium,Downtown,92
8902887,Columbia City,98118,House,Rainier Valley,96
8918770,Madrona,98122,House,Central Area,98
8919372,Capitol Hill,98122,Condominium,Capitol Hill,93
8921924,,98125,House,Lake City,96
8923774,Roosevelt,98115,Guest suite,Other neighborhoods,99
8939306,University District,98105,House,University District,100
8941541,Capitol Hill,98122,Townhouse,Capitol Hill,100
8942678,Queen Anne,98119,House,Queen Anne,99
8944184,,,House,Other neighborhoods,97
8952253,Columbia City,98118,House,Rainier Valley,98
8956631,Belltown,98121,Condominium,Downtown,96
8968494,Fremont,98103,House,Other neighborhoods,99
8995844,Wallingford,98103,House,Other neighborhoods,99
9011350,Capitol Hill,98102,Aparthotel,Capitol Hill,90
9012948,,98104,Apartment,Downtown,95
9013441,North Beacon Hill,98144,Guest suite,Beacon Hill,98
9014111,Georgetown,98108,House,Other neighborhoods,100
9015088,Lower Queen Anne,98117,Apartment,Ballard,97
9023202,Stevens,98112,House,Capitol Hill,99
9025039,Queen Anne,98119,House,Queen Anne,93
9033154,Wallingford,98103,House,Other neighborhoods,97
9034515,,98117,Guesthouse,Other neighborhoods,99
9049018,Lower Queen Anne,98119,Apartment,Queen Anne,95
9049300,Meadowbrook,98115,House,Lake City,99
9054035,,,Guest suite,Cascade,87
9061868,Madison Park,98101,Condominium,Downtown,99
9067268,Ravenna,98105,House,Other neighborhoods,93
9068419,Fremont,98103,Guesthouse,Other neighborhoods,96
9074837,,98105,Apartment,Other neighborhoods,99
9076287,Minor,98122,House,Central Area,99
9094366,North Beacon Hill,98144,Guest suite,Beacon Hill,94
9095510,Minor,98122,House,Central Area,93
9096972,Alki,98116,Guest suite,West Seattle,
9098494,Genesee,98116,Townhouse,West Seattle,87
9099352,Stevens,98112,Townhouse,Capitol Hill,
9110410,Mount Baker,98144,House,Rainier Valley,93
9110560,Bryant,98105,House,Other neighborhoods,88
9117301,Capitol Hill,98102,Apartment,Capitol Hill,97
9133711,Capitol Hill,98122,House,Capitol Hill,95
9136499,Queen Anne,98119,Townhouse,Queen Anne,94
9137075,Capitol Hill,98122,House,Capitol Hill,95
9137259,Capitol Hill,98122,House,Capitol Hill,97
9137335,Capitol Hill,98122,House,Capitol Hill,100
9137398,Capitol Hill,98122,House,Capitol Hill,95
9137469,Capitol Hill,98122,House,Capitol Hill,90
9137487,Eastlake,98102,Apartment,Cascade,100
9137899,Capitol Hill,98122,Apartment,Capitol Hill,96
9138392,Columbia City,98118,House,Rainier Valley,97
9138600,Lower Queen Anne,98121,Apartment,Downtown,97
9138923,Ballard,98117,Apartment,Ballard,92
9154294,Wallingford,98103,Guest suite,Other neighborhoods,100
9154462,Bitter Lake,98133,House,Other neighborhoods,96
9157232,Ravenna,98105,House,Other neighborhoods,98
9158383,Westlake,98109,Apartment,Cascade,98
9167786,Queen Anne,98119,House,Queen Anne,97
9170870,Mount Baker,98118,House,Seward Park,95
9174327,Fremont,98107,House,Other neighborhoods,92
9174906,Minor,98122,Apartment,Central Area,100
9186256,North Delridge,98136,Townhouse,West Seattle,94
9186481,Ballard,98117,House,Ballard,93
9216874,Minor,98122,Townhouse,Central Area,98
9217030,Fremont,98103,Guest suite,Other neighborhoods,98
9217446,Columbia City,98118,House,Rainier Valley,95
9220485,Haller Lake,98133,Townhouse,Northgate,95
9231524,South Lake Union,98109,Loft,Cascade,97
9232902,Minor,98122,Townhouse,Central Area,93
9233533,Olympic Hills,98125,Guest suite,Lake City,94
9234966,Green Lake,98103,Apartment,Other neighborhoods,99
9240289,Minor,98122,House,Central Area,97
9240722,Greenwood,98117,House,Other neighborhoods,98
9241055,Wallingford,98103,House,Other neighborhoods,92
9255275,Capitol Hill,98103,House,Other neighborhoods,98
9256702,Minor,98122,Loft,Central Area,95
9258687,Atlantic,98144,Townhouse,Central Area,97
9262389,Fremont,98107,Apartment,Other neighborhoods,99
9280767,Capitol Hill,98122,House,Capitol Hill,94
9282348,University District,98105,Apartment,University District,93
9294683,Pike Place Market,98101,Apartment,Downtown,100
9298045,Genesee,98116,Townhouse,West Seattle,80
9303743,Minor,98122,House,Central Area,100
9304465,First Hill,98101,Apartment,Downtown,98
9314106,,98108,House,Beacon Hill,97
9327585,Capitol Hill,98102,Aparthotel,Capitol Hill,89
9328278,The Junction,98126,Guest suite,West Seattle,95
9328692,Capitol Hill,98102,Aparthotel,Capitol Hill,94
9330174,South Lake Union,98109,Apartment,Cascade,93
9348375,Phinney Ridge,98107,House,Other neighborhoods,99
9350960,Ballard,98117,House,Ballard,97
9362082,,98122,House,Central Area,99
9364302,Seward Park,98118,House,Seward Park,91
9367465,Ballard,98107,House,Ballard,86
9368342,Queen Anne,98119,Townhouse,Queen Anne,
9368517,Ballard,98107,House,Ballard,60
9374358,Belltown,98121,Apartment,Downtown,88
9374365,Ballard,98107,Townhouse,Ballard,100
9386179,Capitol Hill,98102,Aparthotel,Capitol Hill,97
9386509,Capitol Hill,98102,Aparthotel,Capitol Hill,93
9386699,Wallingford,98103,Apartment,Other neighborhoods,90
9387189,Ballard,98107,Apartment,Ballard,96
9394485,Crown Hill,98177,Guest suite,Other neighborhoods,92
9394508,University District,98105,Apartment,University District,94
9407255,Leschi,98122,House,Central Area,97
9410043,The Junction,98136,House,West Seattle,100
9410128,Lower Queen Anne,98109,Apartment,Queen Anne,100
9414303,Capitol Hill,98112,Apartment,Capitol Hill,
9415562,Mount Baker,98144,House,Rainier Valley,98
9416410,,,Apartment,Central Area,93
9416551,University District,98105,Apartment,University District,98
9435521,North Delridge,98106,House,Delridge,96
9436832,Capitol Hill,98102,Apartment,Capitol Hill,96
9449062,International District,98104,Apartment,Downtown,86
9449437,Ballard,98107,Townhouse,Ballard,95
9457328,,98122,Apartment,Central Area,93
9462315,Harrison/Denny-Blaine,98112,House,Central Area,99
9465166,Queen Anne,98119,Apartment,Queen Anne,93
9465815,University District,98105,Apartment,University District,
9473967,Capitol Hill,98102,Aparthotel,Capitol Hill,
9477204,,98121,Apartment,Downtown,95
9492036,,98103,Apartment,Other neighborhoods,91
9494415,Capitol Hill,98102,Aparthotel,Capitol Hill,98
9494623,Capitol Hill,98102,Aparthotel,Capitol Hill,82
9494946,Capitol Hill,98102,Aparthotel,Capitol Hill,98
9497431,Pike Place Market,98101,Apartment,Downtown,95
9503096,Alki,98116,Guesthouse,West Seattle,96
9506766,Minor,98122,Guesthouse,Central Area,99
9507115,Capitol Hill,98102,Aparthotel,Capitol Hill,100
9508837,Georgetown,98108,Guesthouse,Other neighborhoods,
9509695,Stevens,98112,Townhouse,Capitol Hill,99
9511796,Bryant,98105,House,Other neighborhoods,95
9512909,Leschi,98122,House,Central Area,99
9516114,Central Business District,98101,Apartment,Downtown,89
9516608,Minor,98122,House,Central Area,98
9516743,Lower Queen Anne,98119,Townhouse,Queen Anne,100
9522082,Lower Queen Anne,98109,House,Queen Anne,94
9528789,Capitol Hill,98112,House,Capitol Hill,100
9546508,Capitol Hill,98102,Aparthotel,Capitol Hill,98
9546633,Capitol Hill,98102,Aparthotel,Capitol Hill,
9548029,Magnolia,98199,House,Magnolia,90
9550869,Queen Anne,98119,House,Queen Anne,100
9558353,University District,98105,Apartment,University District,100
9562586,Greenwood,98117,House,Other neighborhoods,90
9574602,Belltown,98101,Condominium,Downtown,95
9577993,Belltown,98121,Apartment,Downtown,96
9579441,Capitol Hill,98102,Apartment,Capitol Hill,99
9580021,Capitol Hill,98102,Apartment,Capitol Hill,100
9587410,Ballard,98107,House,Ballard,
9590835,Highland Park,98106,House,Delridge,95
9611409,Wallingford,98103,House,Other neighborhoods,
9615941,Genesee,98116,Bungalow,West Seattle,96
9634448,Pike Place Market,98101,Serviced apartment,Downtown,93
9636238,Greenwood,98103,Apartment,Other neighborhoods,98
9677695,Phinney Ridge,98103,House,Other neighborhoods,98
9694921,Queen Anne,98109,House,Queen Anne,98
9696950,Stevens,98112,House,Capitol Hill,100
9698472,,,Apartment,Ballard,97
9699490,Belltown,98121,Apartment,Downtown,96
9706229,Pike Place Market,98101,Apartment,Downtown,99
9710851,Mount Baker,98144,Guesthouse,Rainier Valley,89
9714078,North Beach/Blue Ridge,98177,House,Other neighborhoods,99
9749234,Capitol Hill,98102,Apartment,Capitol Hill,100
9774404,,,Apartment,Capitol Hill,86
9797712,Minor,98122,Apartment,Central Area,96
9803484,Alki,98116,Apartment,West Seattle,98
9805136,Queen Anne,98109,House,Queen Anne,95
9807342,Columbia City,98118,Guest suite,Rainier Valley,98
9813231,Central Business District,98101,Apartment,Downtown,99
9813684,Gatewood,98136,Townhouse,West Seattle,100
9814002,Atlantic,98144,Guesthouse,Central Area,96
9814724,,98108,House,Beacon Hill,100
9820818,View Ridge,98115,Apartment,Other neighborhoods,98
9822759,Central Business District,98101,Apartment,Downtown,91
9823172,Capitol Hill,98102,Aparthotel,Capitol Hill,98
9823290,Mount Baker,98144,House,Rainier Valley,100
9828205,Minor,98122,House,Central Area,93
9835754,Stevens,98112,Townhouse,Capitol Hill,99
9835920,Capitol Hill,98102,Aparthotel,Capitol Hill,100
9836113,Capitol Hill,98102,Aparthotel,Capitol Hill,92
9866461,Wallingford,98105,Apartment,Other neighborhoods,96
9880066,North Admiral,98116,Cottage,West Seattle,95
9883227,Wallingford,98105,Apartment,Other neighborhoods,85
9883943,North Admiral,98116,House,West Seattle,100
9885225,Pike Place Market,98109,Apartment,Cascade,96
9886971,Pike Place Market,98109,Apartment,Cascade,88
9887142,Wedgewood,98115,Apartment,Other neighborhoods,97
9905701,First Hill,98104,Apartment,Downtown,91
9906199,,98144,Apartment,Central Area,94
9907337,Green Lake,98103,Guest suite,Other neighborhoods,99
9908591,Greenwood,98103,Guest suite,Other neighborhoods,98
9908825,Central Business District,98104,Apartment,Downtown,99
9908846,Ballard,98117,House,Ballard,96
9909445,Minor,98122,Guesthouse,Central Area,95
9910025,Madrona,98122,Guest suite,Central Area,92
9925993,Greenwood,98117,House,Other neighborhoods,97
9939359,Capitol Hill,98122,Apartment,Capitol Hill,95
9939740,Lower Queen Anne,98109,Serviced apartment,Queen Anne,92
9941338,,,House,Seward Park,94
9945250,Laurelhurst,98105,Apartment,Other neighborhoods,94
9957555,Minor,98122,House,Central Area,96
9971854,Leschi,98122,Bungalow,Central Area,94
9974658,Harrison/Denny-Blaine,98122,Guest suite,Central Area,80
9976135,University District,98105,Apartment,University District,99
9977523,Ballard,98107,Apartment,Ballard,
9995551,Bryant,98105,Bungalow,Other neighborhoods,91
9999759,Windermere,98105,House,Other neighborhoods,98
10000273,,98109,Apartment,Queen Anne,
10015967,The Junction,98126,House,West Seattle,88
